client_number;account_number
4681318;468131810001
1693233;169323310001
4648823;464882315001
533307;53330719001
4569380;456938019002
3495105;349510519001
4260047;426004719002
4681415;468141510001
3494232;349423219001
305648;30564819001
4681512;468151210001
4681609;468160911001
4681706;468170610001
4681803;468180310001
4681997;468199710001
2293275;229327519002
2293275;229327519003
4213972;421397219002
2220913;222091319003
3863705;386370519001
4297392;429739219001
716152;71615219001
4682094;468209410001
4682191;468219110001
4682288;468228811001
4682385;468238510001
4682288;468228810001
4681609;468160910001
4682482;468248211001
4682482;468248210001
4682579;468257910001
4682676;468267610001
4682773;468277310001
4682870;468287010001
4682967;468296710001
4683064;468306410001
4683161;468316110001
4683258;468325810001
4683355;468335510001
4683452;468345210001
4683549;468354910001
4683646;468364610001
1449666;144966610001
4683743;468374310001
4683840;468384010001
4683937;468393710001
4684034;468403410001
4684131;468413110001
4684228;468422810001
4684325;468432510001
4684422;468442210001
4684519;468451910001
702087;70208710001
4684616;468461610001
4684713;468471310001
4684810;468481010001
4684907;468490710001
4685004;468500410001
4685198;468519810001
4685295;468529510001
4685392;468539210001
4685489;468548910001
4685586;468558610001
4685780;468578010001
4685877;468587710001
4685974;468597410001
4686071;468607110001
4686168;468616810001
4686265;468626510001
4686362;468636210001
4686459;468645910001
4686556;468655610001
4686653;468665310001
4686750;468675010001
4686847;468684710001
4686944;468694410001
4687041;468704110001
4687138;468713810001
4679669;467966919001
4077590;407759019001
1490212;149021219001
4256264;425626419001
2678947;267894719001
4687235;468723510001
4687332;468733210001
4687429;468742910001
4146460;414646019002
57231;5723119001
4687526;468752610001
4687623;468762310001
4687720;468772010001
4687817;468781710001
4687914;468791410001
4688011;468801110001
4422134;442213411001
4688108;468810810001
4688205;468820510001
1913714;191371410001
4688302;468830210001
4688496;468849610001
4688593;468859310001
4688690;468869010001
4688787;468878710001
4688884;468888410001
4688981;468898110001
4689078;468907810001
4581796;458179615001
4689175;468917510001
4689272;468927210001
4689369;468936910001
4689466;468946610001
4689563;468956310001
4689660;468966010001
4689757;468975710001
4689854;468985410001
4689951;468995110001
4690048;469004810001
4690145;469014510001
4690242;469024210001
4690339;469033910001
4690436;469043610001
4690533;469053310001
189539;18953919001
1357322;135732219003
4015025;401502510002
791424;79142419002
4688981;468898119001
3503447;350344719003
3952072;395207219002
2826678;282667819002
2135359;213535919004
4688787;468878719001
30750;3075019001
4687914;468791419001
4690630;469063010001
907727;90772710001
4690727;469072710001
4690824;469082410001
4690921;469092110001
4691018;469101810001
4691115;469111510001
4691212;469121210001
4691309;469130910001
4691406;469140610001
4691503;469150310001
4691697;469169710001
4691794;469179410001
4691891;469189110001
4691988;469198810001
4692085;469208510001
4692182;469218210001
4692279;469227910001
4692376;469237610001
4692473;469247310001
4692570;469257010001
4692667;469266710001
4692764;469276410001
4692861;469286110001
1115016;111501610001
4692958;469295810001
4693055;469305510001
4693152;469315210001
4693249;469324910001
4693346;469334610001
4693443;469344310001
4693540;469354010001
4693637;469363710001
3089742;308974210001
4691891;469189119001
2012848;201284819001
2012848;201284819002
2888661;288866119001
4693734;469373410001
4691503;469150319001
4693831;469383110001
4693831;469383110002
3281511;328151119001
4694025;469402510001
4694122;469412210001
4694219;469421910001
4694316;469431610001
4694413;469441310001
4694510;469451010001
4694607;469460710001
4694704;469470410001
4694898;469489810001
4694898;469489811001
4694995;469499510001
4695092;469509210001
4695189;469518910001
4695286;469528610001
4695383;469538310001
4695480;469548010001
4695577;469557710001
4695674;469567415001
4695674;469567410001
4695868;469586810001
4695965;469596510001
4696062;469606210001
4696159;469615910001
4696256;469625610001
4696353;469635310001
4696450;469645010001
4696644;469664410001
4696741;469674110001
4696838;469683810001
4696935;469693510001
4696935;469693515001
4696935;469693515002
4697032;469703210001
4697129;469712910001
4697226;469722610001
4697323;469732310001
4697420;469742010001
4697517;469751710001
4697614;469761410001
4697711;469771110001
2055916;205591610001
4697808;469780810001
4697905;469790510001
900937;90093719002
1460336;146033619003
4695868;469586819001
4695868;469586819002
3414789;341478919004
4211547;421154719002
1769960;176996019001
4698002;469800210001
4695674;469567419001
4325037;432503719001
2337507;233750719001
4698196;469819610001
4698293;469829310001
4698390;469839010001
4698487;469848710001
4698584;469858410001
4698681;469868110001
4698778;469877810001
4698875;469887510001
4698972;469897210001
4699069;469906910001
4699166;469916610001
4699457;469945710001
4699554;469955410001
4699651;469965110001
4699748;469974810001
4699845;469984510001
4699942;469994210001
1976570;197657010002
4700136;470013610001
4700330;470033010001
4700427;470042710001
4700524;470052410001
4700621;470062110001
4700718;470071810001
4700815;470081510001
4700912;470091210001
4701009;470100910001
4701106;470110610001
4701203;470120310001
4701397;470139710001
4701494;470149410001
4701591;470159110001
4701785;470178510001
4701882;470188210001
4701979;470197910001
4702076;470207610001
76728;7672819003
440187;44018719001
4702173;470217310001
4702270;470227010001
4702367;470236710001
440187;44018719002
4700136;470013619001
1987725;198772519001
1460336;146033619004
4702464;470246410001
310013;31001319001
4702561;470256110001
4061488;406148819001
668913;66891319003
732836;73283619001
4383528;438352819001
4702658;470265810001
4702755;470275510001
4702852;470285210001
4702949;470294910001
1074858;107485810001
4703046;470304610001
4703143;470314310001
4703240;470324010001
4703337;470333710001
4703434;470343410001
4703531;470353110001
4703628;470362810001
4703725;470372510001
4703822;470382210001
4703919;470391910001
4704016;470401610001
4704113;470411310001
4704210;470421010001
4704307;470430710001
4704404;470440410001
4704598;470459810001
4704695;470469510001
2020608;202060819005
4704792;470479210001
3528279;352827919002
4681027;468102719001
3678823;367882319001
744864;74486419001
4704889;470488910001
4704986;470498610001
4705083;470508310001
4705180;470518010001
4705277;470527710001
4705374;470537410001
4424268;442426810002
4705665;470566510001
4705762;470576210001
2256803;225680310002
4705859;470585910001
4705956;470595610001
4706053;470605310001
4706150;470615010001
4706247;470624710001
867084;86708410001
4706344;470634410001
4706441;470644110001
4706538;470653810001
4706635;470663510001
4706732;470673210001
4706829;470682910001
4706926;470692610001
4707120;470712010001
4707217;470721710001
4707314;470731410001
463952;46395219001
4707411;470741110001
4707508;470750810001
4707605;470760510001
4707702;470770210001
4707896;470789610001
4707896;470789611001
4707993;470799310001
4708090;470809010001
4708187;470818710001
4708284;470828410001
4708381;470838110001
4708478;470847810001
4708575;470857511001
4708672;470867210001
4708769;470876910001
4708866;470886610001
4708963;470896310001
4709060;470906010001
4709157;470915710001
4709254;470925410001
4709545;470954510001
1485944;148594415001
1517663;151766319001
4705762;470576219001
4688787;468878719002
1337340;133734019003
4440758;444075819001
3068790;306879019001
3068790;306879019002
106216;10621619002
4709642;470964210001
25027;2502719001
4709739;470973910001
4709836;470983610001
4709933;470993310001
4710030;471003010001
4710127;471012710001
4710224;471022410001
4710321;471032110001
4710418;471041810001
4710515;471051510001
4710612;471061210001
4710709;471070910001
4710806;471080610001
4710903;471090310001
4711097;471109710001
4711194;471119410001
4685295;468529511001
4711291;471129110001
4710224;471022419001
253947;25394719004
3092943;309294319002
2337507;233750719002
4711388;471138810001
4711485;471148510001
1019277;101927710001
4711582;471158210001
4711679;471167910001
1810797;181079710001
4711776;471177610001
614108;61410815002
4711873;471187310001
4711970;471197010001
1320365;132036510002
4712067;471206710001
4712164;471216410001
4712261;471226110001
112812;11281210001
1865796;186579611001
4712358;471235810001
4712455;471245511001
4712455;471245510001
2611823;261182315001
4712552;471255210001
4712649;471264910001
4712746;471274611001
4712843;471284310001
4712940;471294010001
4713037;471303710001
4713134;471313411001
4713231;471323110001
4713328;471332810001
4713231;471323110002
4713231;471323111001
4713425;471342510001
4713522;471352210001
4713619;471361910001
4713716;471371610001
4713813;471381310001
4713910;471391010001
4714007;471400710001
4714104;471410410001
3034646;303464619002
1864147;186414719001
249097;24909719001
3236212;323621219001
2283963;228396319001
4517194;451719419001
4077493;407749319001
4714298;471429810001
4714395;471439510001
4714492;471449210001
4714589;471458910001
4714686;471468610001
4714783;471478310001
4708575;470857510001
4714880;471488010001
4714977;471497710001
4715074;471507410001
4715171;471517110001
110969;11096919001
4715268;471526810001
4715365;471536510001
4715462;471546210001
4715559;471555910001
4715656;471565610001
4715753;471575310001
4715850;471585010001
4715947;471594710001
4716044;471604410001
4716141;471614110001
4716238;471623810001
4716335;471633510001
4716432;471643210001
3275982;327598210002
4716529;471652910001
4716626;471662610001
3485987;348598710002
4716723;471672310001
4716820;471682010001
3965264;396526410002
4717014;471701410001
4717111;471711110001
4717208;471720810001
4717305;471730510001
4717402;471740210001
2050678;205067810001
4717596;471759610001
933335;93333510001
4717693;471769310001
4717790;471779010001
4224933;422493310002
4717887;471788710001
4717984;471798410001
4718081;471808110001
4718178;471817810001
4718275;471827510001
4718372;471837210001
4718469;471846910001
4718566;471856610001
4718663;471866310001
4718760;471876010001
1817975;181797510001
4718857;471885710001
4718954;471895410001
4719051;471905110001
4719148;471914810001
2329359;232935910001
4719245;471924510001
4719342;471934210001
4719439;471943910001
4719536;471953610001
4719536;471953611001
4719633;471963310001
4719730;471973010001
4719827;471982710001
525450;52545019006
1595360;159536019002
4693152;469315219001
4693152;469315219002
2151849;215184919001
3560677;356067719001
753594;75359419001
3626637;362663719001
180421;18042119001
2219749;221974919002
3211380;321138019002
4719924;471992410001
4720021;472002110001
4720118;472011810001
4720215;472021510001
4720312;472031210001
4720409;472040910001
4720506;472050610001
4720603;472060310001
4720797;472079715001
4720797;472079710001
4720894;472089410001
4720991;472099110001
4721088;472108810001
4721185;472118510001
4721282;472128210001
4721379;472137910001
4721476;472147610001
4721476;472147611001
4721573;472157310001
4721670;472167010001
4666186;466618611001
4721767;472176710001
4721864;472186410001
3274236;327423610003
4722058;472205810001
4722058;472205811001
4722155;472215510001
4722252;472225210001
4722252;472225211001
4722446;472244610001
4722543;472254310001
4722640;472264010001
4722737;472273710001
4722834;472283410001
2953360;295336019003
4722931;472293110001
4723028;472302810001
4723125;472312510001
4723222;472322210001
4723319;472331910001
3176169;317616919001
3220013;322001319002
2640535;264053519002
1161867;116186719002
4723416;472341610001
515168;51516815001
4723513;472351310001
4723610;472361010001
4723707;472370710001
4723804;472380410001
4723998;472399810001
4724095;472409510001
4724192;472419210001
4724289;472428910001
4724386;472438610001
4724483;472448310001
4724580;472458010001
4724677;472467710001
4724774;472477410001
4724871;472487110001
4724968;472496810001
4725065;472506510001
4725162;472516210001
4725259;472525910001
4725356;472535610001
4725453;472545310001
4725550;472555010001
4725647;472564710001
4725744;472574410001
4725841;472584110001
4725938;472593810001
4726035;472603510001
4726132;472613210001
4726229;472622910001
4726423;472642310001
4726520;472652010001
4726617;472661710001
4726714;472671410001
4726811;472681110001
4726908;472690810001
4727005;472700510001
2032636;203263610001
1019471;101947110002
4727102;472710210001
4727393;472739310001
4727490;472749010001
4727587;472758710001
4727684;472768410001
4727781;472778110001
4727878;472787810001
4727975;472797510001
4728072;472807210001
4728169;472816910001
4728266;472826610001
4728363;472836310001
4728460;472846010001
4728557;472855710001
4728751;472875110001
4728848;472884810001
4271105;427110511001
4728945;472894510001
4729042;472904210001
4729139;472913910001
4729236;472923611001
4729236;472923610001
4729333;472933310001
4729430;472943010001
4729527;472952710001
4729624;472962410001
4729721;472972110001
4729818;472981810001
4729915;472991510001
4730012;473001210001
4730109;473010910001
3595694;359569419001
4730206;473020610001
4730303;473030310001
4730497;473049710001
4588586;458858610001
4730788;473078810001
3464065;346406519003
25027;2502719002
4687041;468704119001
4687041;468704119002
4585191;458519119001
4728072;472807219001
2574381;257438119002
4730885;473088510001
4730982;473098210001
4731079;473107910001
4731176;473117610001
4589847;458984710002
1687510;168751010001
4731370;473137010001
4731467;473146710001
4731467;473146715001
4731564;473156410001
4731661;473166110001
4731758;473175810001
4731855;473185510001
4731952;473195210001
4732049;473204910001
4732146;473214610001
3738672;373867210002
4732243;473224310001
4732340;473234010001
4732437;473243710001
4732534;473253410001
4732631;473263110001
4732728;473272810001
4732825;473282510001
4732922;473292210001
4733019;473301910001
4733116;473311610001
4733213;473321310001
4733310;473331010001
4733407;473340710001
4733504;473350410001
4733698;473369810001
4733795;473379510001
4733892;473389210001
4733989;473398910001
4734086;473408610001
4734183;473418310001
4734280;473428010001
4723804;472380419001
1014621;101462119003
2236433;223643319002
1751918;175191819001
4734377;473437710001
4734474;473447410001
4734571;473457110001
3749633;374963311001
1757350;175735010001
4734668;473466810001
4734765;473476510001
4734862;473486210001
4734959;473495910001
4735056;473505610001
4735153;473515310001
4735250;473525010001
4735347;473534710001
4735444;473544410001
4735541;473554110001
4735638;473563810001
4735735;473573510001
4735832;473583210001
4735929;473592910001
4736026;473602610001
4736123;473612310001
4736220;473622010001
4736317;473631710001
4736414;473641410001
4736511;473651110001
4736608;473660810001
4736705;473670510001
4736802;473680210001
4736996;473699610001
4737093;473709310001
4737190;473719010001
4737287;473728710001
4737384;473738410001
4737481;473748110001
4737578;473757810001
4737675;473767510001
4737675;473767515001
4737772;473777210001
4737869;473786910001
4737966;473796610001
4738063;473806310001
4738160;473816010001
874;87419005
4434453;443445319001
4287692;428769219001
3946058;394605819001
4419127;441912719001
3869719;386971919001
3075095;307509519001
4734280;473428019001
2860337;286033719001
4412531;441253119001
4665119;466511919001
4738257;473825710001
4738257;473825711001
4738451;473845110001
4738548;473854810001
4738645;473864510001
681426;68142610002
4738742;473874210001
4738839;473883910001
4738936;473893610001
4738936;473893611001
4739033;473903310001
4739130;473913010001
4739227;473922710001
4739324;473932410001
4739421;473942110001
4739518;473951810001
4739615;473961510001
4739712;473971210001
4739809;473980910001
769793;76979310002
4739906;473990610001
4740003;474000310001
4740197;474019710001
4740294;474029410001
4740391;474039110001
4740488;474048810001
4740585;474058510001
4740682;474068210001
4740779;474077910001
4740876;474087610001
4740973;474097310001
4741070;474107010001
4741167;474116710001
4741264;474126410001
4741361;474136110001
4741458;474145810001
4741555;474155510001
4741652;474165210001
4741749;474174910001
4741846;474184610001
4741943;474194315001
4741943;474194310001
4742040;474204010001
4742137;474213710001
4742234;474223410001
3839649;383964915001
4742331;474233110001
4742428;474242810001
4742525;474252510001
2276203;227620311001
4742622;474262210001
4742719;474271910001
4742816;474281610001
4742913;474291310001
4743010;474301010001
4743107;474310710001
4743398;474339810001
4743495;474349510001
734194;73419410001
4743592;474359210001
4743689;474368910001
4743786;474378610001
4743883;474388310001
4743980;474398010001
2402109;240210919001
3798715;379871519002
110969;11096919002
393821;39382110001
4744077;474407710001
3744686;374468619003
4744174;474417410001
4744271;474427110001
4744465;474446510001
4744562;474456210001
4744659;474465910001
4744756;474475610001
4744853;474485310001
4744950;474495010001
4745047;474504710001
1773258;177325810001
4745144;474514411001
4745144;474514410001
4745241;474524110001
4745338;474533811001
4745338;474533810001
4745435;474543510001
4745532;474553210001
4745629;474562910001
4745726;474572610001
4745823;474582310001
4746017;474601710001
4746114;474611410001
4746211;474621110001
4746308;474630810001
4746405;474640510001
4746502;474650210001
4746696;474669610001
4746793;474679310001
4746890;474689010001
4746987;474698710001
4747084;474708410001
4747084;474708415001
4747181;474718110001
4747278;474727810001
4747375;474737510001
4747472;474747210001
4747569;474756910001
4747666;474766610001
4747763;474776310001
4747860;474786010001
4747957;474795710001
4748054;474805410001
4748151;474815110001
1436959;143695919001
4302436;430243611001
4748248;474824810001
4748345;474834510001
4748442;474844210001
4748539;474853910001
4748636;474863610001
4748733;474873310001
4748830;474883010001
2318204;231820419001
3351933;335193319003
242986;24298619003
4665992;466599219002
4734668;473466819001
4649890;464989019001
3970017;397001719001
1136841;113684119001
4748927;474892710001
4749024;474902410001
4749121;474912110001
4749218;474921810001
4749315;474931510001
4749412;474941210001
4749509;474950910001
4749606;474960610001
4749703;474970310001
4749897;474989710001
4749994;474999410001
4750091;475009110001
4750188;475018810001
4750285;475028510001
4750382;475038210001
4750479;475047910001
782306;78230610001
4750576;475057610001
4750673;475067310001
4750770;475077010001
4749606;474960615001
4750867;475086710001
4750964;475096410001
4751061;475106110001
375779;37577910001
4751158;475115810001
90502;9050215001
4751255;475125510001
4751352;475135210001
4751449;475144910001
4751546;475154610001
4751643;475164310001
4751740;475174010001
4751837;475183710001
4751934;475193410001
114752;11475219001
4752031;475203110001
1383997;138399719007
3732852;373285219001
3371818;337181819001
4752128;475212810001
4752225;475222510001
4752322;475232210001
4752419;475241910001
4752516;475251610001
1609813;160981310001
3142704;314270410002
4752613;475261310001
4752710;475271010001
4752613;475261310002
4712746;471274610001
3832762;383276210001
4752807;475280710001
4752904;475290410001
4753098;475309810001
4753195;475319510001
4753292;475329210001
4753389;475338910001
4753486;475348610001
4753583;475358310001
4753680;475368010001
4753777;475377710001
4753874;475387410001
4753971;475397110001
4754068;475406810001
4754165;475416510001
24251;2425110001
4754262;475426210001
4754359;475435911001
4754359;475435910001
4754456;475445611001
4754553;475455310001
4754456;475445610001
4754650;475465010001
4754650;475465015001
4754747;475474710001
4754844;475484410001
4754941;475494110001
4726423;472642315001
4755038;475503810001
4755135;475513510001
4755232;475523210001
4755329;475532910001
4755426;475542610001
4755523;475552310001
4755620;475562010001
4755717;475571710001
4755814;475581410001
4755911;475591110001
4756008;475600810001
4756105;475610510001
4756202;475620210001
4756396;475639610001
4756493;475649310001
4756590;475659010001
4756687;475668710001
4756784;475678410001
4756881;475688110001
4417866;441786610002
4756978;475697810001
4757075;475707510001
4757172;475717210001
4757269;475726910001
4757366;475736610001
4757463;475746310001
4757560;475756010001
4757657;475765710001
4757560;475756011001
4757754;475775410001
4757851;475785110001
4505457;450545719001
491791;49179119001
4727393;472739319001
1006667;100666719001
3225639;322563919002
1477602;147760219001
4757948;475794810001
3230392;323039219002
3070633;307063319001
4758045;475804510001
4758142;475814210001
4758239;475823910001
4758336;475833610001
4758433;475843310001
4758530;475853010001
4758627;475862710001
4758724;475872410001
4758821;475882110001
4758918;475891810001
4759015;475901510001
4759112;475911210001
4759209;475920910001
4759306;475930610001
4759403;475940310001
4759597;475959710001
4759694;475969410001
4759791;475979110001
4759888;475988810001
4759985;475998510001
4760082;476008210001
4760179;476017910001
4760276;476027611001
4760276;476027610001
1789845;178984519004
4442116;444211619001
3073058;307305819002
2997010;299701019003
4760373;476037310001
1833980;183398019004
676867;67686719001
4760470;476047010001
4760567;476056710001
4760664;476066410001
4760858;476085811001
4760858;476085810001
835656;83565610001
4760955;476095510001
4761052;476105210001
4761149;476114910001
4761246;476124610001
4761343;476134310001
4688496;468849615001
4761440;476144010001
4761537;476153710001
4761634;476163410001
4761731;476173110001
4761828;476182810001
4761925;476192510001
4762022;476202210001
4762119;476211910001
1873459;187345910001
4762216;476221610001
4762313;476231310001
4762410;476241010001
4762507;476250710001
4762604;476260411001
4762798;476279810001
4762895;476289510001
4762992;476299210001
4763089;476308910001
4763186;476318610001
4763283;476328310001
4763380;476338010001
4763477;476347710001
2295118;229511810001
4763574;476357410001
4763671;476367110001
4763768;476376810001
4763865;476386510001
4763962;476396210001
4764059;476405910001
4764156;476415610001
4764253;476425310001
4764350;476435010001
4764544;476454410001
4764641;476464110001
4764738;476473810001
4764835;476483510001
4764932;476493210001
4765029;476502910001
4765126;476512610001
4765223;476522310001
4765320;476532010001
4765417;476541710001
4765514;476551410001
4765514;476551411001
3957989;395798919002
3936940;393694019004
3909683;390968319002
4761731;476173119001
41420;4142019002
4765708;476570810001
4765805;476580510001
4765902;476590210001
4765902;476590211001
4766096;476609610001
4766193;476619310001
2729387;272938710002
4766290;476629010001
4766387;476638710001
4766484;476648410001
1335206;133520610002
4766581;476658110001
4766678;476667810001
4766775;476677510001
4766872;476687210001
4766969;476696910001
3560289;356028910001
4767066;476706610001
4767260;476726010001
4767357;476735710001
4767454;476745410001
152873;15287319001
1985397;198539719003
4232305;423230519002
1862110;186211010001
4767551;476755110001
4767648;476764811001
4767745;476774510001
4767842;476784211001
4767939;476793910001
4768036;476803610001
4767648;476764810001
4768133;476813310001
4768230;476823010001
4768327;476832710001
4764932;476493215001
4767842;476784210001
4768424;476842410001
4768521;476852110001
4768618;476861810001
4768715;476871510001
275675;27567510001
4768424;476842415001
4768812;476881210001
4744271;474427115001
4744174;474417415001
4769006;476900610001
4769103;476910310001
4769297;476929710001
4769394;476939410001
4769491;476949110001
4769588;476958810001
4769685;476968510001
4769782;476978210001
4769879;476987910001
4769976;476997610001
4770073;477007310001
4770170;477017010001
4770267;477026710001
4770267;477026715001
4770267;477026715002
4770364;477036410001
4770461;477046110001
4770558;477055810001
4770655;477065510001
4770752;477075210001
4770849;477084910001
4770946;477094610001
4771043;477104310001
4771140;477114010001
4771237;477123710001
4771334;477133410001
4771528;477152810001
4771625;477162510001
4771722;477172210001
4771431;477143110001
545432;54543211001
1567327;156732719001
1567327;156732719002
3814332;381433219002
3491613;349161319001
3691336;369133619001
4771819;477181910001
4765320;476532019001
4771916;477191610001
2470979;247097919002
1862110;186211019001
4433192;443319219001
4772013;477201310001
4772110;477211010001
4772207;477220710001
4772304;477230410001
4772207;477220715001
4772498;477249810001
4772595;477259510001
4772692;477269210001
4772789;477278910001
4772789;477278910002
4772789;477278911001
4772886;477288611001
4772886;477288610001
4772983;477298310001
4773080;477308010001
616436;61643610001
4773177;477317710001
4773274;477327410001
4773371;477337110001
4773468;477346810001
3199449;319944915001
4773565;477356510001
4773662;477366210001
4773759;477375910001
521570;52157019002
4773856;477385610001
4773953;477395310001
4774050;477405010001
4774147;477414710001
4774244;477424410001
4774341;477434110001
4774438;477443810001
4772983;477298315001
4774535;477453510001
4774632;477463210001
4774729;477472910001
4774826;477482610001
4774923;477492310001
4775020;477502010001
4775117;477511710001
4775214;477521410001
4775214;477521411001
4775311;477531110001
4775311;477531111001
4775408;477540810001
4775505;477550510001
4775602;477560210001
4775796;477579610001
4775893;477589310001
4775990;477599010001
4776087;477608710001
4776184;477618410001
4776281;477628110001
4776378;477637810001
791618;79161810001
4776475;477647510001
4776572;477657210001
489172;48917219001
4774826;477482615001
4774729;477472915001
4776669;477666910001
123579;12357910001
4776766;477676610001
4776863;477686310001
4776960;477696010001
4777057;477705710001
4777154;477715410001
4777251;477725110001
4777348;477734810001
4777445;477744510001
4777542;477754210001
4101355;410135519003
4773759;477375919001
4774923;477492319001
4777057;477705719001
4777639;477763910001
336882;33688219003
2626470;262647019001
1397868;139786819004
1397868;139786819005
1551031;155103119001
4777736;477773610001
4747375;474737519001
4777833;477783310001
4250638;425063819002
4778124;477812410001
3291502;329150219002
4778221;477822110001
4778318;477831810001
4778221;477822111001
4778415;477841510001
4778512;477851210001
4778609;477860911001
4778706;477870610001
4778609;477860910001
4778803;477880310001
4778997;477899710001
4779094;477909410001
4779191;477919110001
4779288;477928810001
4779385;477938510001
4779482;477948210001
4094274;409427410002
4642130;464213019001
4778124;477812419001
2747235;274723519003
3966137;396613719002
4779579;477957910001
4779676;477967610001
4779773;477977310001
4779870;477987010001
4779967;477996710001
4780064;478006410001
4780161;478016110001
4583154;458315410002
4583154;458315415001
4583154;458315415002
4780258;478025810001
4780355;478035510001
4780355;478035511001
4780452;478045210001
4780549;478054910001
4780646;478064610001
4780743;478074310001
4780840;478084010001
4780937;478093710001
4781034;478103410001
4781131;478113110001
4781228;478122810001
4781325;478132510001
4292348;429234810002
4781422;478142210001
4679766;467976611001
4781519;478151910001
4781616;478161610001
4781713;478171310001
4781810;478181010001
4781907;478190710001
4782004;478200410001
4782198;478219810001
4782295;478229510001
4782392;478239211001
4782392;478239210001
4782489;478248910001
4782586;478258610001
874456;87445610001
4782683;478268310001
4782780;478278010001
4782877;478287710001
4782974;478297410001
4783071;478307110001
4783168;478316810001
4783265;478326510001
4783362;478336210001
4783459;478345910001
4783556;478355610001
4783653;478365310001
4783750;478375010001
4783847;478384710001
4783944;478394410001
4784041;478404110001
3799976;379997619002
1762588;176258819008
4168964;416896419001
4414083;441408319001
2887982;288798219003
3911623;391162319001
929746;92974619001
4784138;478413810001
4784235;478423510001
4784332;478433210001
4784429;478442910001
4784526;478452610001
4784623;478462310001
4784720;478472010001
2294536;229453610001
4784817;478481710001
4784914;478491410001
4784914;478491415001
4785011;478501110001
4785108;478510810001
4785205;478520510001
4785302;478530210001
4785496;478549610001
4785593;478559310001
4785690;478569010001
4785787;478578710001
4785884;478588410001
4785981;478598110001
4786078;478607810001
4786175;478617510001
154522;15452210001
4786272;478627210001
4786369;478636910001
4786466;478646610001
4786563;478656310001
4786660;478666010001
4786757;478675710001
4786854;478685410001
4786951;478695110001
4787048;478704810001
4786757;478675719001
327764;32776419001
3742552;374255219001
4690048;469004819001
4787145;478714510001
4787242;478724210001
4787339;478733910001
4787436;478743610001
760481;76048110001
4787533;478753310001
4787630;478763010001
4787727;478772710001
4787824;478782410001
4787921;478792110001
4788018;478801810001
4788115;478811510001
4788212;478821210001
4788309;478830910001
4788406;478840610001
4788503;478850310001
4760082;476008211001
4788697;478869710001
4788794;478879410001
4788891;478889110001
4788988;478898810001
4789085;478908510001
900355;90035510001
4789182;478918210001
4789279;478927910001
4789376;478937610001
4789473;478947310001
4789570;478957010001
4789667;478966710001
4789861;478986110001
3511013;351101319001
767950;76795019001
555132;55513219004
4098348;409834819002
2787975;278797519001
4789958;478995810001
4790055;479005510001
4790152;479015210001
4790249;479024910001
4790346;479034610001
3536912;353691210002
4790443;479044310001
4790540;479054010001
4790637;479063710001
4790734;479073410001
4790831;479083110001
4790928;479092810001
4791025;479102510001
4791122;479112210001
4791219;479121910001
4791316;479131610001
4791413;479141310001
4791510;479151010001
4791607;479160710001
4791704;479170410001
4791898;479189810001
4791995;479199510001
4792092;479209210001
4792189;479218910001
4792286;479228610001
4792383;479238310001
4792480;479248010001
4792577;479257710001
4792674;479267410001
4792771;479277110001
4792868;479286810001
4792965;479296510001
4793062;479306210001
4793159;479315910001
4793256;479325610001
4793353;479335310001
4793450;479345010001
1040811;104081110001
4793547;479354711001
4793547;479354710001
4793644;479364410001
4793741;479374110001
4793838;479383810001
4793935;479393510001
4794032;479403210001
4794129;479412910001
4794226;479422610001
4794323;479432310001
4794420;479442010001
4794517;479451710001
4782489;478248919001
531367;53136719005
138032;13803219006
4792286;479228619001
4793450;479345019001
1136841;113684119002
1220843;122084310001
4794614;479461410001
4794711;479471110001
4794808;479480810001
3519355;351935510002
4794905;479490510001
3638083;363808315001
4795002;479500210001
4795196;479519610001
130369;13036910003
786865;78686510002
4795293;479529310001
4795390;479539010001
4795487;479548710001
4795584;479558410001
4795681;479568110001
4795778;479577810001
4795875;479587510001
709944;70994410001
4795972;479597210001
4796069;479606910001
4796166;479616610001
4796263;479626310001
4796360;479636010001
1650553;165055310001
4796457;479645710001
4796457;479645711001
805489;80548915001
4761343;476134310002
4796554;479655410001
4796651;479665110001
4622633;462263311001
4796748;479674810001
4796845;479684510001
4796942;479694210001
4797039;479703910001
4797136;479713610001
4797233;479723310001
4334931;433493110002
4797330;479733010001
4797427;479742710001
4797524;479752410001
4797621;479762110001
4797621;479762111001
4797718;479771810001
4797815;479781510001
4797912;479791210001
4798009;479800910001
4798106;479810610001
4798203;479820310001
4798397;479839710001
90502;9050210003
4798494;479849410001
4798591;479859110001
4798688;479868810001
4798785;479878510001
4798882;479888210001
4798979;479897910001
4799076;479907610001
4799173;479917310001
4799270;479927011001
4799270;479927010001
4799367;479936711001
4799464;479946410001
4799367;479936710001
4799561;479956110001
4799658;479965810001
4799755;479975510001
4799852;479985210001
4799852;479985211001
1395055;139505519001
4795293;479529319001
2486402;248640219001
2486402;248640219002
1234035;123403519001
1790718;179071819001
4133559;413355919001
4800046;480004610001
4800143;480014310001
4800240;480024010001
4800337;480033710001
4800434;480043410001
4800531;480053110001
4800628;480062810001
289837;28983710001
4800725;480072510001
4800822;480082210001
4800919;480091910001
4801016;480101610001
4309905;430990511001
4801113;480111310001
4801307;480130710001
4801404;480140410001
4801598;480159810001
4801695;480169510001
4801792;480179210001
4801889;480188910001
4801986;480198610001
4802083;480208310001
4802180;480218010001
4802277;480227710001
